n,module,old,new,src,grain,window,metric,note
67,R01chk_shoe_len_by_table.csv,roi,xagg__G57__base__roi,xagg,G57,base,roi,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_late,xagg__G57__late__roi,xagg,G57,late,roi,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_non_late,xagg__G57__non_late__roi,xagg,G57,non_late,roi,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_ex_rebate,xagg__G57__base__roi_ex_rebate,xagg,G57,base,roi_ex_rebate,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_numerator,xagg__G57__base__roi_numerator,xagg,G57,base,roi_numerator,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_denominator,xagg__G57__base__roi_denominator,xagg,G57,base,roi_denominator,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_denominator_status,xagg__G57__base__roi_denominator_status,xagg,G57,base,roi_denominator_status,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,rebate_cost,xagg__G57__base__rebate_cost,xagg,G57,base,rebate_cost,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,agent_cost,xagg__G57__base__agent_cost,xagg,G57,base,agent_cost,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,net_margin,xagg__G57__base__net_margin,xagg,G57,base,net_margin,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,net_margin_rate,xagg__G57__base__net_margin_rate,xagg,G57,base,net_margin_rate,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_stake_per_bet,xagg__G57__base__avg_stake_per_bet,xagg,G57,base,avg_stake_per_bet,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_valid_bet_per_round,xagg__G57__base__avg_valid_bet_per_round,xagg,G57,base,avg_valid_bet_per_round,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_profit_per_round,xagg__G57__base__avg_profit_per_round,xagg,G57,base,avg_profit_per_round,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_profit_per_day,xagg__G57__base__avg_profit_per_day,xagg,G57,base,avg_profit_per_day,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_profit_per_shoe,xagg__G57__base__avg_profit_per_shoe,xagg,G57,base,avg_profit_per_shoe,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_stake_per_active_day,xagg__G57__base__avg_stake_per_active_day,xagg,G57,base,avg_stake_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_rounds_per_active_day,xagg__G57__base__avg_rounds_per_active_day,xagg,G57,base,avg_rounds_per_active_day,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_stake_late,xagg__G57__late__avg_stake,xagg,G57,late,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_stake_non_late,xagg__G57__non_late__avg_stake,xagg,G57,non_late,avg_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p25_stake,xagg__G57__base__p25_stake,xagg,G57,base,p25_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p50_stake,xagg__G57__base__p50_stake,xagg,G57,base,p50_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p75_stake,xagg__G57__base__p75_stake,xagg,G57,base,p75_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p90_stake,xagg__G57__base__p90_stake,xagg,G57,base,p90_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p95_stake,xagg__G57__base__p95_stake,xagg,G57,base,p95_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p99_stake,xagg__G57__base__p99_stake,xagg,G57,base,p99_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p50_valid_bet,xagg__G57__base__p50_valid_bet,xagg,G57,base,p50_valid_bet,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p50_profit,xagg__G57__base__p50_profit,xagg,G57,base,p50_profit,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p95_over_p50,xagg__G57__base__p95_over_p50,xagg,G57,base,p95_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,p99_over_p50,xagg__G57__base__p99_over_p50,xagg,G57,base,p99_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,avg_over_p50,xagg__G57__base__avg_over_p50,xagg,G57,base,avg_over_p50,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,common_table_count,xagg__G57__base__common_table_count,xagg,G57,base,common_table_count,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,common_dealer_count,xagg__G57__base__common_dealer_count,xagg,G57,base,common_dealer_count,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,common_ip_count,xagg__G57__base__common_ip_count,xagg,G57,base,common_ip_count,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,common_product_count,xagg__G57__base__common_product_count,xagg,G57,base,common_product_count,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,share_late,xagg__G57__late__share,xagg,G57,late,share,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,hold_rate,xagg__G57__base__hold_rate,xagg,G57,base,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,hold_rate_late,xagg__G57__late__hold_rate,xagg,G57,late,hold_rate,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,rebate_rate_actual,xagg__G57__base__rebate_rate_actual,xagg,G57,base,rebate_rate_actual,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,rebate_pct_config,xagg__G57__base__rebate_pct_config,xagg,G57,base,rebate_pct_config,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,turnover_multiple,xagg__G57__base__turnover_multiple,xagg,G57,base,turnover_multiple,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,free_comm_rate,xagg__G57__base__free_comm_rate,xagg,G57,base,free_comm_rate,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,roi_delta_late,xagg__G57__late__roi_delta,xagg,G57,late,roi_delta,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,first_seen,xagg__G57__base__first_seen,xagg,G57,base,first_seen,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,last_seen,xagg__G57__base__last_seen,xagg,G57,base,last_seen,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,active_days,xagg__G57__base__active_days,xagg,G57,base,active_days,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,active_shoes,xagg__G57__base__active_shoes,xagg,G57,base,active_shoes,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,active_sessions,xagg__G57__base__active_sessions,xagg,G57,base,active_sessions,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,span_days,xagg__G57__base__span_days,xagg,G57,base,span_days,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,persistence,xagg__G57__base__persistence,xagg,G57,base,persistence,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,ramp_late,xagg__G57__late__ramp,xagg,G57,late,ramp,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,ramp_recent,xagg__G57__recent__ramp,xagg,G57,recent,ramp,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,stake_ramp,xagg__G57__base__stake_ramp,xagg,G57,base,stake_ramp,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,vip_tier,xagg__G57__base__vip_tier,xagg,G57,base,vip_tier,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,economic_value,xagg__G57__base__economic_value,xagg,G57,base,economic_value,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,risk_value,xagg__G57__base__risk_value,xagg,G57,base,risk_value,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,pr_stake,xagg__G57__base__pr_stake,xagg,G57,base,pr_stake,P0-1 需按本件 grain 重聚合后方可用此名
67,R01chk_shoe_len_by_table.csv,action_priority,xagg__G57__base__action_priority,xagg,G57,base,action_priority,P0-1 需按本件 grain 重聚合后方可用此名
68,R01inv_shoe_len_census.csv,stake,xwin__all__base__stake,xwin,all,base,stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,valid_bet,xwin__all__base__valid_bet,xwin,all,base,valid_bet,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,profit,xwin__all__base__profit,xwin,all,base,profit,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,n_bets,xwin__all__base__n_bets,xwin,all,base,n_bets,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,n_rounds,xwin__all__base__n_rounds,xwin,all,base,n_rounds,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi,xwin__all__base__roi,xwin,all,base,roi,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_late,xwin__all__late__roi,xwin,all,late,roi,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_non_late,xwin__all__non_late__roi,xwin,all,non_late,roi,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_ex_rebate,xwin__all__base__roi_ex_rebate,xwin,all,base,roi_ex_rebate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_numerator,xwin__all__base__roi_numerator,xwin,all,base,roi_numerator,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_denominator,xwin__all__base__roi_denominator,xwin,all,base,roi_denominator,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_denominator_status,xwin__all__base__roi_denominator_status,xwin,all,base,roi_denominator_status,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,rebate_cost,xwin__all__base__rebate_cost,xwin,all,base,rebate_cost,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,agent_cost,xwin__all__base__agent_cost,xwin,all,base,agent_cost,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,net_margin,xwin__all__base__net_margin,xwin,all,base,net_margin,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,net_margin_rate,xwin__all__base__net_margin_rate,xwin,all,base,net_margin_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_stake_per_bet,xwin__all__base__avg_stake_per_bet,xwin,all,base,avg_stake_per_bet,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_valid_bet_per_round,xwin__all__base__avg_valid_bet_per_round,xwin,all,base,avg_valid_bet_per_round,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_profit_per_round,xwin__all__base__avg_profit_per_round,xwin,all,base,avg_profit_per_round,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_profit_per_day,xwin__all__base__avg_profit_per_day,xwin,all,base,avg_profit_per_day,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_profit_per_shoe,xwin__all__base__avg_profit_per_shoe,xwin,all,base,avg_profit_per_shoe,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_stake_per_active_day,xwin__all__base__avg_stake_per_active_day,xwin,all,base,avg_stake_per_active_day,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_rounds_per_active_day,xwin__all__base__avg_rounds_per_active_day,xwin,all,base,avg_rounds_per_active_day,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_stake_late,xwin__all__late__avg_stake,xwin,all,late,avg_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_stake_non_late,xwin__all__non_late__avg_stake,xwin,all,non_late,avg_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p25_stake,xwin__all__base__p25_stake,xwin,all,base,p25_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p50_stake,xwin__all__base__p50_stake,xwin,all,base,p50_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p75_stake,xwin__all__base__p75_stake,xwin,all,base,p75_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p90_stake,xwin__all__base__p90_stake,xwin,all,base,p90_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p95_stake,xwin__all__base__p95_stake,xwin,all,base,p95_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p99_stake,xwin__all__base__p99_stake,xwin,all,base,p99_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p50_valid_bet,xwin__all__base__p50_valid_bet,xwin,all,base,p50_valid_bet,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p50_profit,xwin__all__base__p50_profit,xwin,all,base,p50_profit,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p95_over_p50,xwin__all__base__p95_over_p50,xwin,all,base,p95_over_p50,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,p99_over_p50,xwin__all__base__p99_over_p50,xwin,all,base,p99_over_p50,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,avg_over_p50,xwin__all__base__avg_over_p50,xwin,all,base,avg_over_p50,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,common_table_count,xwin__all__base__common_table_count,xwin,all,base,common_table_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,common_dealer_count,xwin__all__base__common_dealer_count,xwin,all,base,common_dealer_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,common_ip_count,xwin__all__base__common_ip_count,xwin,all,base,common_ip_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,common_product_count,xwin__all__base__common_product_count,xwin,all,base,common_product_count,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,share_late,xwin__all__late__share,xwin,all,late,share,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,hold_rate,xwin__all__base__hold_rate,xwin,all,base,hold_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,hold_rate_late,xwin__all__late__hold_rate,xwin,all,late,hold_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,rebate_rate_actual,xwin__all__base__rebate_rate_actual,xwin,all,base,rebate_rate_actual,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,rebate_pct_config,xwin__all__base__rebate_pct_config,xwin,all,base,rebate_pct_config,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,turnover_multiple,xwin__all__base__turnover_multiple,xwin,all,base,turnover_multiple,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,free_comm_rate,xwin__all__base__free_comm_rate,xwin,all,base,free_comm_rate,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,roi_delta_late,xwin__all__late__roi_delta,xwin,all,late,roi_delta,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,first_seen,xwin__all__base__first_seen,xwin,all,base,first_seen,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,last_seen,xwin__all__base__last_seen,xwin,all,base,last_seen,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,active_days,xwin__all__base__active_days,xwin,all,base,active_days,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,active_shoes,xwin__all__base__active_shoes,xwin,all,base,active_shoes,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,active_sessions,xwin__all__base__active_sessions,xwin,all,base,active_sessions,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,span_days,xwin__all__base__span_days,xwin,all,base,span_days,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,persistence,xwin__all__base__persistence,xwin,all,base,persistence,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,ramp_late,xwin__all__late__ramp,xwin,all,late,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,ramp_recent,xwin__all__recent__ramp,xwin,all,recent,ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,stake_ramp,xwin__all__base__stake_ramp,xwin,all,base,stake_ramp,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,vip_tier,xwin__all__base__vip_tier,xwin,all,base,vip_tier,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,economic_value,xwin__all__base__economic_value,xwin,all,base,economic_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,risk_value,xwin__all__base__risk_value,xwin,all,base,risk_value,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
68,R01inv_shoe_len_census.csv,pr_stake,xwin__all__base__pr_stake,xwin,all,base,pr_stake,P0-0 待 D5 逐件裁定：A类→x_win / B类→撤除
