源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mem_id,site,sid,this_login,last_login,ip,info,on_line,来源库,来源表,ODS表名,同步时间
2320131,2019-02-04,2320131,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.114.88.143,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320167,2019-02-04,2320167,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.114.88.143,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320173,2019-02-04,2320173,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320254,2019-02-04,2320254,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320282,2019-02-04,2320282,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320448,2019-02-04,2320448,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320527,2019-02-04,2320527,0,,2019-02-04T12:03:19Z,2019-02-02 10:03:53,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320533,2019-02-04,2320533,0,,2019-02-04T12:03:19Z,2019-02-02 10:05:13,103.67.207.189,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320546,2019-02-04,2320546,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,47.52.162.61,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320565,2019-02-04,2320565,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320571,2019-02-04,2320571,0,,2019-02-04T12:03:19Z,2019-02-02 15:29:10,103.1.249.76,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320590,2019-02-04,2320590,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320614,2019-02-04,2320614,0,,2019-02-04T12:03:19Z,2019-02-02 10:32:12,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320649,2019-02-04,2320649,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320726,2019-02-04,2320726,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320883,2019-02-04,2320883,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2320992,2019-02-04,2320992,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321156,2019-02-04,2321156,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.202,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321180,2019-02-04,2321180,0,,2019-02-04T12:03:19Z,2019-02-02 20:50:18,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321329,2019-02-04,2321329,0,,2019-02-04T12:03:19Z,2019-02-02 14:11:15,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321407,2019-02-04,2321407,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321424,2019-02-04,2321424,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321466,2019-02-04,2321466,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321493,2019-02-04,2321493,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321554,2019-02-04,2321554,0,,2019-02-04T12:03:19Z,2019-02-02 15:09:16,184.22.191.87,,1,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321577,2019-02-04,2321577,0,,2019-02-04T12:03:19Z,2019-02-02 15:47:03,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321631,2019-02-04,2321631,0,,2019-02-04T12:03:19Z,2019-02-02 15:27:38,103.67.207.175,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321644,2019-02-04,2321644,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321741,2019-02-04,2321741,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,18.182.202.164,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321811,2019-02-04,2321811,0,,2019-02-04T12:03:19Z,2019-02-02 16:01:12,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321847,2019-02-04,2321847,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321928,2019-02-04,2321928,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321937,2019-02-04,2321937,0,,2019-02-04T12:03:19Z,2019-02-02 16:32:07,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321956,2019-02-04,2321956,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2321980,2019-02-04,2321980,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322033,2019-02-04,2322033,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322052,2019-02-04,2322052,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322059,2019-02-04,2322059,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322084,2019-02-04,2322084,0,,2019-02-04T12:03:19Z,2019-02-02 16:53:55,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322115,2019-02-04,2322115,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322143,2019-02-04,2322143,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322211,2019-02-04,2322211,0,,2019-02-04T12:03:19Z,2019-02-03 14:52:07,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322247,2019-02-04,2322247,0,,2019-02-04T12:03:19Z,2019-02-02 17:28:21,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322499,2019-02-04,2322499,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322508,2019-02-04,2322508,0,,2019-02-04T12:03:19Z,2019-02-02 18:23:34,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322588,2019-02-04,2322588,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322597,2019-02-04,2322597,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322618,2019-02-04,2322618,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.230.124.23,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322709,2019-02-04,2322709,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322768,2019-02-04,2322768,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322871,2019-02-04,2322871,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322884,2019-02-04,2322884,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322901,2019-02-04,2322901,0,,2019-02-04T12:03:19Z,2019-02-02 20:00:56,103.67.207.177,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322929,2019-02-04,2322929,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322960,2019-02-04,2322960,0,,2019-02-04T12:03:19Z,2019-02-02 20:15:57,35.200.122.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2322995,2019-02-04,2322995,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323016,2019-02-04,2323016,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323096,2019-02-04,2323096,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.67.205.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323113,2019-02-04,2323113,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323193,2019-02-04,2323193,0,,2019-02-04T12:03:19Z,2019-02-03 04:11:07,115.178.255.118,,1,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323217,2019-02-04,2323217,0,,2019-02-04T12:03:19Z,2019-02-03 17:01:51,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323288,2019-02-04,2323288,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323344,2019-02-04,2323344,0,,2019-02-04T12:03:19Z,2019-02-03 17:43:21,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323367,2019-02-04,2323367,0,,2019-02-04T12:03:19Z,2019-02-02 22:00:07,103.67.207.176,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323373,2019-02-04,2323373,0,,2019-02-04T12:03:19Z,2019-02-02 22:16:38,13.114.88.143,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323392,2019-02-04,2323392,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,134.159.225.158,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323428,2019-02-04,2323428,0,,2019-02-04T12:03:19Z,2019-02-02 22:17:21,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323456,2019-02-04,2323456,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323526,2019-02-04,2323526,0,,2019-02-04T12:03:19Z,2019-02-02 23:06:55,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323585,2019-02-04,2323585,0,,2019-02-04T12:03:19Z,2019-02-02 22:52:54,13.115.127.225,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323601,2019-02-04,2323601,0,,2019-02-04T12:03:19Z,2019-02-02 22:55:10,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323657,2019-02-04,2323657,0,,2019-02-04T12:03:19Z,2019-02-02 23:03:00,103.67.207.189,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323660,2019-02-04,2323660,0,,2019-02-04T12:03:19Z,2019-02-02 23:16:47,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323727,2019-02-04,2323727,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323738,2019-02-04,2323738,0,,2019-02-04T12:03:19Z,2019-02-03 12:36:21,175.98.118.202,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323746,2019-02-04,2323746,0,,2019-02-04T12:03:19Z,2019-02-03 13:08:50,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323816,2019-02-04,2323816,0,,2019-02-04T12:03:19Z,2019-02-02 23:38:08,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323907,2019-02-04,2323907,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2323972,2019-02-04,2323972,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324019,2019-02-04,2324019,0,,2019-02-04T12:03:19Z,2019-02-03 01:53:43,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324073,2019-02-04,2324073,0,,2019-02-04T12:03:19Z,2019-02-03 00:33:57,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324103,2019-02-04,2324103,0,,2019-02-04T12:03:19Z,2019-02-03 00:32:18,103.67.207.186,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324183,2019-02-04,2324183,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324213,2019-02-04,2324213,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324230,2019-02-04,2324230,0,,2019-02-04T12:03:19Z,2019-02-03 00:59:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324302,2019-02-04,2324302,0,,2019-02-04T12:03:19Z,2019-02-03 01:21:33,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324377,2019-02-04,2324377,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324471,2019-02-04,2324471,0,,2019-02-04T12:03:19Z,2019-02-03 01:56:06,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324484,2019-02-04,2324484,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324595,2019-02-04,2324595,0,,2019-02-04T12:03:19Z,2019-02-03 02:16:18,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324653,2019-02-04,2324653,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.200,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324658,2019-02-04,2324658,0,,2019-02-04T12:03:19Z,2019-02-03 02:36:03,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324742,2019-02-04,2324742,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324899,2019-02-04,2324899,0,,2019-02-04T12:03:19Z,2019-02-03 03:32:15,175.98.118.196,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2324941,2019-02-04,2324941,0,,2019-02-04T12:03:19Z,2019-02-03 03:40:44,103.67.207.183,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325000,2019-02-04,2325000,0,,2019-02-04T12:03:19Z,2019-02-03 03:55:02,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325061,2019-02-04,2325061,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325164,2019-02-04,2325164,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325215,2019-02-04,2325215,0,,2019-02-04T12:03:19Z,2019-02-03 04:47:07,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325229,2019-02-04,2325229,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325257,2019-02-04,2325257,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,52.199.191.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325274,2019-02-04,2325274,0,,2019-02-04T12:03:19Z,2019-02-03 05:02:00,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325371,2019-02-04,2325371,0,,2019-02-04T12:03:19Z,2019-02-03 05:26:51,61.244.216.107,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325489,2019-02-04,2325489,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325518,2019-02-04,2325518,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325598,2019-02-04,2325598,0,,2019-02-04T12:03:19Z,2019-02-03 06:28:26,103.67.207.189,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325861,2019-02-04,2325861,0,,2019-02-04T12:03:19Z,2019-02-03 08:09:36,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325894,2019-02-04,2325894,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2325905,2019-02-04,2325905,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,18.136.104.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326060,2019-02-04,2326060,0,,2019-02-04T12:03:19Z,2019-02-03 09:30:24,202.60.228.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326081,2019-02-04,2326081,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326138,2019-02-04,2326138,0,,2019-02-04T12:03:19Z,2019-02-03 10:01:21,61.244.216.107,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326146,2019-02-04,2326146,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326200,2019-02-04,2326200,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326249,2019-02-04,2326249,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326326,2019-02-04,2326326,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326332,2019-02-04,2326332,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326347,2019-02-04,2326347,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326370,2019-02-04,2326370,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.230.124.23,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326385,2019-02-04,2326385,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326417,2019-02-04,2326417,0,,2019-02-04T12:03:19Z,2019-02-03 11:59:13,103.67.207.176,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326441,2019-02-04,2326441,0,,2019-02-04T12:03:19Z,2019-02-03 19:41:21,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326506,2019-02-04,2326506,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326602,2019-02-04,2326602,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326640,2019-02-04,2326640,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326668,2019-02-04,2326668,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326677,2019-02-04,2326677,0,,2019-02-04T12:03:19Z,2019-02-03 13:18:05,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326793,2019-02-04,2326793,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326829,2019-02-04,2326829,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326857,2019-02-04,2326857,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326904,2019-02-04,2326904,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326933,2019-02-04,2326933,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326952,2019-02-04,2326952,0,,2019-02-04T12:03:19Z,2019-02-03 14:33:02,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2326971,2019-02-04,2326971,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327045,2019-02-04,2327045,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327051,2019-02-04,2327051,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327066,2019-02-04,2327066,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327093,2019-02-04,2327093,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,175.98.118.203,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327102,2019-02-04,2327102,0,,2019-02-04T12:03:19Z,2019-02-03 15:16:56,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327154,2019-02-04,2327154,0,,2019-02-04T12:03:19Z,2019-02-03 15:29:41,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327163,2019-02-04,2327163,0,,2019-02-04T12:03:19Z,2019-02-03 15:31:08,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327219,2019-02-04,2327219,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327267,2019-02-04,2327267,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327299,2019-02-04,2327299,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327447,2019-02-04,2327447,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327464,2019-02-04,2327464,0,,2019-02-04T12:03:19Z,2019-02-03 16:42:27,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327470,2019-02-04,2327470,0,,2019-02-04T12:03:19Z,2019-02-03 16:43:57,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327485,2019-02-04,2327485,0,,2019-02-04T12:03:19Z,2019-02-03 16:49:08,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327500,2019-02-04,2327500,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.112.29.186,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327523,2019-02-04,2327523,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,103.117.121.79,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327561,2019-02-04,2327561,0,,2019-02-04T12:03:19Z,2019-02-03 17:05:28,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
2327652,2019-02-04,2327652,0,,2019-02-04T12:03:19Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
